id	code	name	cat	grp	subgrp	unit	material_form	density_kg_m3	section_area_mm2	material	grade	thickness	width	len	depth	area_field
570706	RM00957	ISA 100 x 100 x 12 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	2256.000	MS	E350 BR	12.000000	100.000000	12000.000000	100.000000	2256.000000
570857	RM00958	ISA 130 x 130 x 12 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	2976.000	MS	E350 BR	12.000000	130.000000	12000.000000	130.000000	2976.000000
571124	RM00959	ISA 200 x 200 x 12 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	4656.000	MS	E350 BR	12.000000	200.000000	12000.000000	200.000000	4656.000000
570858	RM00960	ISA 130 x 130 x 10 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	2500.000	MS	E350 BR	10.000000	130.000000	12000.000000	130.000000	2500.000000
570859	RM00961	ISA 130 x 130 x 15 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	3675.000	MS	E350 BR	15.000000	130.000000	12000.000000	130.000000	3675.000000
571125	RM00962	ISA 200 x 200 x 25 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	9375.000	MS	E350 BR	25.000000	200.000000	12000.000000	200.000000	9375.000000
570980	RM00963	ISA 150 x 150 x 12 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	3456.000	MS	E350 BR	12.000000	150.000000	12000.000000	150.000000	3456.000000
570490	RM00964	ISA 75 x 75 x 10 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	1400.000	MS	E350 BR	10.000000	75.000000	12000.000000	75.000000	1400.000000
570707	RM00965	ISA 100 x 100 x 10 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	1900.000	MS	E350 BR	10.000000	100.000000	12000.000000	100.000000	1900.000000
570981	RM00966	ISA 150 x 150 x 10 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	2900.000	MS	E350 BR	10.000000	150.000000	12000.000000	150.000000	2900.000000
570982	RM00967	ISA 150 x 150 x 15 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	4275.000	MS	E350 BR	15.000000	150.000000	12000.000000	150.000000	4275.000000
570983	RM00968	ISA 150 x 150 x 16 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	4544.000	MS	E350 BR	16.000000	150.000000	12000.000000	150.000000	4544.000000
570491	RM00969	ISA 75 x 75 x 8 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	1136.000	MS	E350 BR	8.000000	75.000000	12000.000000	75.000000	1136.000000
570708	RM00970	ISA 100 x 65 x 8 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	1256.000	MS	E350 BR	8.000000	65.000000	12000.000000	100.000000	1256.000000
570709	RM00971	ISA 100 x 75 x 8 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	1336.000	MS	E350 BR	8.000000	75.000000	12000.000000	100.000000	1336.000000
570751	RM00972	ISA 110 x 110 x 10 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	2100.000	MS	E350 BR	10.000000	110.000000	12000.000000	110.000000	2100.000000
570792	RM00973	ISA 125 x 75 x 8 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	1536.000	MS	E350 BR	8.000000	75.000000	12000.000000	125.000000	1536.000000
570793	RM00974	ISA 125 x 95 x 10 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	2100.000	MS	E350 BR	10.000000	95.000000	12000.000000	125.000000	2100.000000
570984	RM00975	ISA 150 x 115 x 10 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	2550.000	MS	E350 BR	10.000000	115.000000	12000.000000	150.000000	2550.000000
570985	RM00976	ISA 150 x 75 x 10 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	2150.000	MS	E350 BR	10.000000	75.000000	12000.000000	150.000000	2150.000000
570079	RM00977	ISA 20 x 20 x 3 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	111.000	MS	E350 BR	3.000000	20.000000	12000.000000	20.000000	111.000000
571126	RM00978	ISA 200 x 100 x 10 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	2900.000	MS	E350 BR	10.000000	100.000000	12000.000000	200.000000	2900.000000
571127	RM00979	ISA 200 x 150 x 12 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	4056.000	MS	E350 BR	12.000000	150.000000	12000.000000	200.000000	4056.000000
571128	RM00980	ISA 200 x 200 x 15 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	5775.000	MS	E350 BR	15.000000	200.000000	12000.000000	200.000000	5775.000000
571129	RM00981	ISA 200 x 200 x 18 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	6876.000	MS	E350 BR	18.000000	200.000000	12000.000000	200.000000	6876.000000
570103	RM00982	ISA 25 x 25 x 3 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	141.000	MS	E350 BR	3.000000	25.000000	12000.000000	25.000000	141.000000
570144	RM00983	ISA 30 x 20 x 3 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	141.000	MS	E350 BR	3.000000	20.000000	12000.000000	30.000000	141.000000
570145	RM00984	ISA 30 x 30 x 3 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	171.000	MS	E350 BR	3.000000	30.000000	12000.000000	30.000000	171.000000
570175	RM00985	ISA 35 x 35 x 5 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	325.000	MS	E350 BR	5.000000	35.000000	12000.000000	35.000000	325.000000
570216	RM00986	ISA 40 x 25 x 4 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	244.000	MS	E350 BR	4.000000	25.000000	12000.000000	40.000000	244.000000
570217	RM00987	ISA 40 x 40 x 5 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	375.000	MS	E350 BR	5.000000	40.000000	12000.000000	40.000000	375.000000
570247	RM00988	ISA 45 x 30 x 4 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	284.000	MS	E350 BR	4.000000	30.000000	12000.000000	45.000000	284.000000
570288	RM00989	ISA 50 x 30 x 5 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	375.000	MS	E350 BR	5.000000	30.000000	12000.000000	50.000000	375.000000
570289	RM00990	ISA 50 x 50 x 6 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	564.000	MS	E350 BR	6.000000	50.000000	12000.000000	50.000000	564.000000
570336	RM00991	ISA 60 x 40 x 5 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	475.000	MS	E350 BR	5.000000	40.000000	12000.000000	60.000000	475.000000
570337	RM00992	ISA 60 x 60 x 6 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	684.000	MS	E350 BR	6.000000	60.000000	12000.000000	60.000000	684.000000
570384	RM00993	ISA 65 x 45 x 5 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	525.000	MS	E350 BR	5.000000	45.000000	12000.000000	65.000000	525.000000
570385	RM00994	ISA 65 x 65 x 6 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	744.000	MS	E350 BR	6.000000	65.000000	12000.000000	65.000000	744.000000
570415	RM00995	ISA 70 x 45 x 6 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	654.000	MS	E350 BR	6.000000	45.000000	12000.000000	70.000000	654.000000
570492	RM00996	ISA 75 x 50 x 6 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	714.000	MS	E350 BR	6.000000	50.000000	12000.000000	75.000000	714.000000
570493	RM00997	ISA 75 x 75 x 6 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	864.000	MS	E350 BR	6.000000	75.000000	12000.000000	75.000000	864.000000
570552	RM00998	ISA 80 x 50 x 6 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	744.000	MS	E350 BR	6.000000	50.000000	12000.000000	80.000000	744.000000
570553	RM00999	ISA 80 x 80 x 8 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	1216.000	MS	E350 BR	8.000000	80.000000	12000.000000	80.000000	1216.000000
570617	RM01000	ISA 90 x 60 x 6 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	864.000	MS	E350 BR	6.000000	60.000000	12000.000000	90.000000	864.000000
570618	RM01001	ISA 90 x 60 x 8 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	1136.000	MS	E350 BR	8.000000	60.000000	12000.000000	90.000000	1136.000000
570619	RM01002	ISA 90 x 90 x 8 x 12000 E350 BR	rm	angl	MSE350BR	nos	section	7850.000	1376.000	MS	E350 BR	8.000000	90.000000	12000.000000	90.000000	1376.000000
570710	RM01003	ISA 100 x 100 x 12 x 6000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2256.000	MS	E250 BR	12.000000	100.000000	6000.000000	100.000000	2256.000000
570860	RM01004	ISA 130 x 130 x 12 x 6000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2976.000	MS	E250 BR	12.000000	130.000000	6000.000000	130.000000	2976.000000
571130	RM01005	ISA 200 x 200 x 12 x 6000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	4656.000	MS	E250 BR	12.000000	200.000000	6000.000000	200.000000	4656.000000
570861	RM01006	ISA 130 x 130 x 10 x 6000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2500.000	MS	E250 BR	10.000000	130.000000	6000.000000	130.000000	2500.000000
570862	RM01007	ISA 130 x 130 x 15 x 6000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	3675.000	MS	E250 BR	15.000000	130.000000	6000.000000	130.000000	3675.000000
571131	RM01008	ISA 200 x 200 x 25 x 6000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	9375.000	MS	E250 BR	25.000000	200.000000	6000.000000	200.000000	9375.000000
570986	RM01009	ISA 150 x 150 x 12 x 6000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	3456.000	MS	E250 BR	12.000000	150.000000	6000.000000	150.000000	3456.000000
570494	RM01010	ISA 75 x 75 x 10 x 6000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1400.000	MS	E250 BR	10.000000	75.000000	6000.000000	75.000000	1400.000000
570711	RM01011	ISA 100 x 100 x 10 x 6000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1900.000	MS	E250 BR	10.000000	100.000000	6000.000000	100.000000	1900.000000
570987	RM01012	ISA 150 x 150 x 10 x 6000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2900.000	MS	E250 BR	10.000000	150.000000	6000.000000	150.000000	2900.000000
570988	RM01013	ISA 150 x 150 x 15 x 6000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	4275.000	MS	E250 BR	15.000000	150.000000	6000.000000	150.000000	4275.000000
570989	RM01014	ISA 150 x 150 x 16 x 6000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	4544.000	MS	E250 BR	16.000000	150.000000	6000.000000	150.000000	4544.000000
